month,gross1,gross5,debt1,debt5,net1,net5,ltv1,ltv5
62,3483.338099995757,2453.687296178487,363.69485754244715,287.0235768900768,3119.64324245331,2166.66371928841,0.1044098640734559,0.11697642863338933
63,3272.5098994822665,2313.387216507213,364.5918271759464,287.7314544616993,2907.91807230632,2025.6557620455137,0.11141045814212122,0.12437669422939086
64,3244.1406589494118,2202.920621314557,365.4910089785394,288.44107785037914,2878.6496499708724,1914.479543464178,0.11266188719970627,0.1309357564042669
65,3384.9340127159257,2364.0152937283387,366.39240840603196,289.15245136177225,3018.541604309894,2074.8628423665664,0.10824211255806858,0.12231412044113461
66,3223.405448884959,2379.1366294225195,367.2960309276853,289.86557931215333,2856.1094179572733,2089.271050110366,0.11394658126384331,0.12183645769957797
67,3292.933216964143,2350.6377823634325,368.2018820262494,290.5804660284422,2924.7313349378937,2060.0573163349904,0.11181577571309087,0.12361771269424593
68,3447.144366799299,2424.059107761939,369.10996719799607,291.29711584823,3078.034399601303,2132.7619919137087,0.10707702606047731,0.12016914724376335
69,3637.4388869044637,2507.3189480834417,370.0202919527525,292.01553311980575,3267.4185949517114,2215.303414963636,0.10172550067711171,0.11646525199477242
70,3629.0635805964566,2532.49226493049,370.93286181393455,292.7357222021823,3258.1307187825223,2239.7565427283075,0.10221172861153612,0.11559195116049725
71,3520.255473850822,2478.0087068781895,371.8476823185804,293.457687465123,3148.4077915322414,2184.5510194130666,0.10563087965653091,0.11842480078886518
72,3464.3208275162588,2321.6372938222494,372.7647590173839,294.18143328916835,3091.556068498875,2027.455860533081,0.10760110785831496,0.12671291681606303
73,3431.3959130922935,2344.9040224165947,429.7720852684889,353.2176007412248,3001.6238278238047,1991.6864216753697,0.1252470120479885,0.15063200769181517
74,3494.5124319261645,2368.523797985558,430.83201917136654,354.0887306329785,3063.680412754798,2014.4350673525794,0.12328816324567866,0.14949764529878606
75,3565.6951661205876,2412.266757963357,431.89456715718944,354.962008966052,3133.800598963398,2057.304748997305,0.12112492712804808,0.14714873792222774
76,3610.3155535526307,2428.9059914425516,432.9597356729914,355.83744103908117,3177.3558178796393,2073.0685504034705,0.11992296220394072,0.14650111708429925
77,3455.2099407844803,2404.4053237599437,434.0275311817063,356.71503216376976,3021.182409602774,2047.690291596174,0.125615386219676,0.14835894291148402
78,3536.502565835176,2426.955290767604,435.09796016220736,357.5947876649216,3101.4046056729685,2069.3605031026823,0.12303057952382827,0.14734296467069263
79,3552.938806397311,2490.581055475293,436.1710291093464,358.476712880473,3116.7677772879647,2132.10434259482,0.12276345101243805,0.14393296379268516
80,3635.9978359268844,2623.1489121612185,437.24674453399336,359.36081316152485,3198.751091392891,2263.788098999694,0.12025495180816875,0.1369959637043429
81,3674.0563104508574,2623.811942470644,438.32511296307575,360.2470938723756,3235.7311974877816,2263.564848598269,0.11930277489657942,0.1372991288137664
82,3671.3660801859996,2633.8497097983254,439.4061409396182,361.1355603905533,3231.9599392463815,2272.7141494077723,0.11968464362926098,0.1371131993777297
83,3734.113919713439,2659.1023554484714,440.4898350227822,362.02621810684843,3293.6240846906567,2297.076137341623,0.11796368415470998,0.13614602588165164
84,3809.076548817503,2692.908018988639,441.5762017879059,362.91907242534677,3367.500347029597,2329.9889465632923,0.11592736352987962,0.13476846214808566
85,3609.291170272294,2539.382680833232,498.7532356203045,422.0918035083706,3110.5379346519894,2117.2908773248614,0.13818592407513558,0.1662182729268171
86,3766.2991573167546,2726.769533244759,499.98329564915355,423.1327957645005,3266.315861667601,2303.6367374802585,0.13275188049728887,0.15517732269107007
87,3735.3478158555167,2668.0109906733333,501.2163893378698,424.1763553883648,3234.131426517647,2243.8346352849685,0.1341819862692157,0.1589859850169936
88,3738.5025330246976,2688.5892229110564,502.452524168277,425.2224887117851,3236.0500088564204,2263.3667341992714,0.134399407177012,0.1581582210804883
89,3879.418725924596,2772.370690278862,503.6917076406509,426.2712020821987,3375.727018283945,2346.0994881966635,0.129836901666397,0.1537569285293958
90,3930.017931173054,2827.4891476227535,504.93394727376506,427.3225018626976,3425.083983899289,2400.166645760056,0.12848133421188984,0.1511314383724423
91,4118.225792618138,2993.4769278872905,506.1792506049363,428.3763944320668,3612.046542013202,2565.1005334552237,0.12291197134267273,0.14310328916896062
92,4117.133890705295,2906.525099717761,507.4276251900706,429.432886184823,3609.7062655152245,2477.092213532938,0.12324778320559902,0.14774786779805316
93,4245.7436674098835,3043.237140045927,508.6790786037087,430.49198353125377,3737.064588806175,2612.745156514673,0.11980918266646758,0.14145857313135873
94,4203.1960200415,2991.428634244082,509.93361843907235,431.55369289745596,3693.2624016024274,2559.8749413466257,0.12132044663337818,0.14426340911405605
95,4185.042030970354,2985.771640288476,511.19125230811005,432.618020725375,3673.850778662244,2553.153619563101,0.12214722063127859,0.14489320445269444
96,4385.953459100495,3095.4004511361845,512.4519878415437,433.68497347284386,3873.5014712589514,2661.7154776633406,0.11683935833341953,0.14010625775855828
97,4408.066594590963,3044.4003799047755,569.8038204826745,486.08965579059674,3838.262774108289,2558.310724114179,0.12926388661683733,0.15966679645658202
98,4420.285375372363,3009.526624826377,571.2091104212741,487.2884840153026,3849.076264951089,2522.2381408110746,0.129224487089401,0.1619153258175328
99,4471.7007364469055,2991.684626976679,572.6178661839706,488.4902688738212,3899.082870262935,2503.1943581028577,0.1280537093005373,0.1632826750751055
100,4381.384232887076,2956.9876529275207,574.0300963184211,489.6950176580092,3807.354136568655,2467.2926352695113,0.13101569408354968,0.16560604071957963
101,4440.991611721058,2979.7581263661295,575.4458093933638,490.90273767770685,3865.545802327694,2488.855388688423,0.1295759730494866,0.16474583401048457
102,4625.578746134105,3060.755549838969,576.8650139986695,492.1134362607825,4048.7137321354357,2568.642113578186,0.12471196484997533,0.16078168551770605
103,4705.393940794754,3089.970299730163,578.2877187453939,493.327120753177,4127.1062220493595,2596.643178976986,0.12289889561249352,0.15965432444326655
104,4792.508632140332,3098.0201795162984,579.7139322658302,494.54379851894817,4212.794699874502,2603.47638099735,0.1209625222953287,0.15963220697812322
105,4960.774629007991,3263.476484050069,581.1436632135607,495.7634769403157,4379.63096579443,2767.713007109753,0.11714776555567337,0.1519126855558214
106,4906.159977742689,3214.6280863023067,582.5769202635101,496.98616341770577,4323.583057479179,2717.6419228846007,0.11874397143722007,0.15460145002010933
107,4919.838958837122,3216.6911794905377,584.0137121119978,498.21186536979604,4335.825246725124,2718.4793141207415,0.11870585948000995,0.1548833374326917
108,4928.745438017121,3237.2489411238403,585.4540474767905,499.4405902335606,4343.291390540331,2737.8083508902796,0.11878358394429962,0.1542793276998263
109,4711.4151841911735,3106.9735233931915,642.9859228909157,545.4445325380514,4068.4292613002576,2561.5289908551404,0.13647405243511765,0.1755549342249817
110,4683.334567037262,3163.9785790804926,644.5716996365584,546.7897459011183,4038.7628674007037,2617.1888331793743,0.1376309316385916,0.1728171453234127
111,4539.446737247301,3085.3981616002134,646.1613873354544,548.1382769232398,3893.2853499118464,2537.2598846769733,0.1423436433417178,0.17765560495406302
112,4568.803512519645,3030.584844494752,647.7549956330696,549.4901337866582,3921.0485168865753,2481.0947107080938,0.14177781860350563,0.1813148821043046
113,4799.054947758475,3154.7051877797985,649.3525341986582,550.8453246937954,4149.702413559817,2603.8598630860033,0.1353084182755514,0.1746107138085592
114,4673.139037228945,3071.896340237987,650.9540127253211,552.2038578673025,4022.185024503624,2519.692482370684,0.13929694955348912,0.17975992569610016
115,4665.866041637173,3038.339224745254,652.5594409300654,553.5657415501101,4013.3066007071075,2484.773483195144,0.13985816033010098,0.18219352764881716
116,4537.255880539715,2935.0576859460734,654.1688285538627,554.9309840054781,3883.087051985852,2380.1267019405955,0.14417719559515962,0.1890698730258871
117,4603.966149475205,2904.2406529345044,655.7821853617083,556.2995935170455,3948.183964113497,2347.9410594174587,0.1424385332278039,0.19154734748132837
118,4842.588873360694,3092.8132452885325,657.3995211426811,557.6715783888815,4185.1893522180135,2535.1416668996508,0.13575373386724326,0.18031207646902572
119,4703.611962848868,3107.230125991923,659.0208457100023,559.0469469455348,4044.5911171388652,2548.1831790463884,0.14010952666062376,0.17991810206431683
120,4856.56759632928,3161.9404448813866,660.6461689010948,560.4257075320853,4195.921427428185,2601.5147373493014,0.13603149874829878,0.17724106993833924
121,4765.391255633305,3015.233388636241,718.3634883714043,599.854480218715,4047.027767261901,2415.378908417526,0.15074596183937808,0.1989413099760158
122,4959.683268753866,3088.796369435329,720.1351665283013,601.3338831910594,4239.548102225565,2487.4624862442697,0.14519781355095226,0.1946822681939991
123,4987.363745169627,3076.4567927444123,721.9112141214829,602.8169347702354,4265.452531048144,2473.6398579741767,0.14474805749243175,0.1959451977976525
124,5020.945882437937,3065.019073862436,723.6916419271578,604.303643954692,4297.25424051078,2460.715429907744,0.14413452342883387,0.19716146274847435
125,5034.5850544992645,3033.280902166808,725.4764607481115,605.7940197650704,4309.1085937511525,2427.4868824017376,0.1440985608336826,0.19971576629527607
126,5015.2202311249775,3085.0533609215418,727.2656814137724,607.2880712442593,4287.954549711205,2477.7652896772825,0.14501171392240886,0.19684848208358224
127,5104.073761180584,3180.176354742754,729.0593147802771,608.7858074574497,4375.014446400307,2571.3905472853044,0.142838710585492,0.19143146151298726
128,5172.734420967933,3175.384335074559,730.8573717305361,610.2872374921894,4441.877049237397,2565.0970975823698,0.14129033355510576,0.19219318768789595
129,5288.419964959365,3177.11351825774,732.6598631743004,611.7923704584391,4555.760101785065,2565.321147799301,0.13854040867193687,0.19256232644590324
130,5312.742023334508,3182.1233979258063,734.4668000482274,613.3012154886268,4578.275223286281,2568.8221824371794,0.138246275995017,0.1927333226261411
131,5390.310401726558,3212.798582899415,736.278193315947,614.8137817377035,4654.032208410611,2597.9848011617114,0.13659291180710326,0.1913639357942134
132,5539.6213314100205,3264.1190722490173,738.0940539681285,616.330078383199,4801.527277441892,2647.788993865818,0.13323908076226912,0.18881972891955198
133,5535.354597135818,3202.0826619886548,796.0023808163077,660.7900427851789,4739.35221631951,2541.2926192034756,0.14380332223489106,0.20636258102556135
134,5638.411058066425,3266.4746067024726,797.9655374267967,662.4197292935393,4840.445520639628,2604.0548774089334,0.14152312224296082,0.20279347279612142
135,5735.866780586275,3267.6609052016815,799.9335357110924,664.0534350484735,4935.933244875183,2603.607470153208,0.13946166574484659,0.20321981206537948
136,5687.486957518876,3355.3756083731478,801.9063876100687,665.691169962528,4885.580569908807,2689.68443841062,0.14099485301675213,0.19839542503120478
137,5920.014761127236,3398.834885488015,803.8841050940487,667.3329439726961,5116.130656033187,2731.5019415153192,0.13579089538300074,0.19634167779729564
138,5879.70249574472,3433.072197018368,805.8667001628775,668.9787670404784,5073.835795581843,2764.0934299778896,0.1370590945283545,0.19486300568379777
139,5920.787033070398,3464.0986704798697,807.8541848459953,670.6286491519433,5112.932848224403,2793.4700213279266,0.13644371606912176,0.19359398012154294
140,6195.835077071487,3564.9743342999377,809.84657120251,672.2826003177876,5385.988505868977,2892.6917339821503,0.13070821949400413,0.18857992716792035
141,6056.632879845474,3427.1324731913455,811.8438713212705,673.940630573397,5244.789008524203,2753.1918426179486,0.1340421134031131,0.19664854972641999
142,5970.0251992789745,3367.833286672553,813.8460973209402,675.6027499789075,5156.179101958034,2692.2305366936457,0.13632205395368044,0.2006045704971366
143,5950.272158385803,3431.90351411945,815.8532613500702,677.2689686192657,5134.418897035733,2754.6345455001842,0.13711192356139149,0.19734499114933243
144,6220.016017005438,3491.644088363039,817.8653755871733,678.9392966042907,5402.150641418264,2812.7047917587483,0.13148927162745894,0.19444687929879836
145,6232.097278952645,3437.2904737554936,875.9704400345581,718.2864750172188,5356.126838918087,2719.0039987382747,0.14055788939510458,0.208968802753652
146,6401.659697060491,3527.0344301990235,878.1308194522469,720.0579632384083,5523.528877608244,2806.976466960615,0.13717236794943446,0.2041539365403294
147,6594.391988662304,3567.8847405769648,880.2965269483902,721.8338204274497,5714.095461713914,2846.050920149515,0.1334916893721026,0.20231422058514187
148,6551.640699390376,3552.0692036528953,882.467575663467,723.6140573593964,5669.173123726909,2828.4551462934987,0.13469413482115705,0.2037162048012022
149,5947.176366410457,3338.4274523361473,884.6439787703639,725.3986848358759,5062.5323876400935,2613.0287675002714,0.1487502512565151,0.21728753887650312
150,5941.587717191533,3367.0620015926975,886.8257494744557,727.1877136851555,5054.761967717077,2639.874287907542,0.14925736885251947,0.2159709899435113
151,5666.321232656496,3140.1377310864323,889.0129010136851,728.9811547622078,4777.308331642811,2411.1565763242243,0.15689419369485627,0.23214942056378945
152,6018.456106091945,3382.5002298540007,891.2054466586432,730.7790189487769,5127.250659433302,2651.721210905224,0.1480787482617935,0.21604699757265636
153,6248.806350315765,3474.5819738221,893.4033997126497,732.5813171534439,5355.402950603115,2742.000656668656,0.14297184928246404,0.21084013060356493
154,6488.032389693054,3516.876809866342,895.6067735118344,734.388060311694,5592.42561618122,2782.4887495546477,0.13803981233734333,0.20881824983218683
155,6773.727691431174,3632.17839355967,897.815581425217,736.1992593859815,5875.912110005957,2895.9791341736886,0.13254379601957747,0.20268807850720097
156,6482.117274921768,3513.499091975682,900.0298368547893,738.0149253657975,5582.087438066978,2775.4841666098846,0.1388481261110247,0.21005126400952134
157,6633.888565451337,3506.2787490133346,958.337541029356,767.4924521432823,5675.551024421981,2738.7862968700524,0.14446090427570446,0.21889088320751862
158,6766.461286731074,3522.1416263154815,960.7010599384605,769.3852955784745,5805.760226792614,2752.756330737007,0.1419798354307266,0.21844246404802575
159,6724.253002305387,3483.955260463371,963.0704079228068,771.2828072762146,5761.18259438258,2712.6724531871564,0.14322340453171845,0.22138137536635097
160,6786.053561887155,3528.351340813235,965.445599358467,773.1849987496975,5820.607962528688,2755.1663420635373,0.14226908033569707,0.2191349228196445
161,6993.228065681918,3521.99381324669,967.8266486569684,775.0918815405125,6025.40141702495,2746.9019317061775,0.1383948356276858,0.22007190320019537
162,7212.93093888711,3628.4390465752663,970.213570265381,777.0034672187139,6242.717368621728,2851.4355793565524,0.1345103091220053,0.21414262641454468
163,7478.411461771132,3698.7362840659566,972.6063786664054,778.9197673828905,6505.805083104727,2919.816516683066,0.13005521074071263,0.21059078224593983
164,7463.605234952705,3663.0064385144024,975.0050883784601,780.8407936602367,6488.600146574246,2882.1656448541657,0.1306346005295708,0.21316937514773265
165,7195.716028255261,3423.1178382763774,977.4097139557701,782.7665577066226,6218.3063142994915,2640.3512805697546,0.13583216876788867,0.22867064316452645
166,6341.247407793206,2954.9279842368064,979.8202699884553,784.6970712066646,5361.427137804751,2170.230913030142,0.15451538269651569,0.2655553960680821
167,7204.657080607705,3181.4677300059393,982.2367711026183,786.6323458737969,6222.420309505087,2394.8353841321423,0.13633359091391586,0.24725454181247608
168,7501.949448177875,3360.3521807651514,984.6592319604338,788.5723934503418,6517.290216217441,2571.7797873148097,0.13125378126876003,0.23466956766144198
169,7816.210527536876,3275.1775707105367,1043.175655053998,822.2655424681578,6773.034872482878,2452.9120282423787,0.13346309587988212,0.2510598356014543
170,8466.171101371478,3400.795167459586,1045.748407639261,824.293471120354,7420.422693732216,2576.5016963392322,0.12352082129191257,0.24238256952596943
171,8925.133703681546,3605.326479780898,1048.3275053264563,826.3264011916854,7876.80619835509,2779.0000785892125,0.11745790484842032,0.22919599815046507
172,8547.266418220832,3456.9361854091517,1050.9129637643175,828.3643450170009,7496.353454456515,2628.571840392151,0.12295310715061011,0.23962384625823183
173,8332.625665043674,3331.6619954991434,1053.5047986401714,830.4073149615705,7279.120866403502,2501.2546805375728,0.12643131240849395,0.24924716735473054
174,9312.206795004337,3721.9575762564455,1056.1030256800345,832.4553234211601,8256.103769324302,2889.5022528352856,0.11341060705896219,0.22366061578231253
175,9852.238031259452,3827.738468637159,1058.7076606487076,834.508382822107,8793.530370610744,2993.230085815052,0.10745859542670516,0.21801603993055155
176,9988.057724904233,3801.1134436110938,1061.3187193498718,836.5665056213952,8926.73900555436,2964.5469379896986,0.10625876908015647,0.22008459311507658
177,10261.724281473887,3870.491847213197,1063.9362176261845,838.629704306731,9197.788063847704,3031.862142906466,0.1036800627694678,0.2166726445659755
178,10686.877861849887,4068.1137730518444,1066.560171359375,840.6979913966187,9620.317690490512,3227.4157816552256,0.0998009133394133,0.20665547678769522
179,11352.930213869724,4122.040956324357,1069.1905964703417,842.7713794404366,10283.739617399382,3279.26957688392,0.09417750099125297,0.20445487766136605
180,11040.055852528509,4159.911994724217,1071.8275089192477,844.8498810185132,9968.22834360926,3315.0621137057037,0.09708533391828508,0.2030932101664624
181,11663.383828337577,4120.908711428364,1130.5589124993792,876.7651286520698,10532.824915838199,3244.143582776294,0.09693232505583431,0.21276014346558308
182,11613.115131879646,4139.481053670707,1133.347175771085,878.9274679862745,10479.76795610856,3260.5535856844326,0.09759200377337916,0.2123279359394291
183,11938.823330599684,4207.350204723399,1136.1423156522148,881.0951402326164,10802.68101494747,3326.2550644907824,0.09516367603331867,0.20941806537602964
184,11382.096537763779,4061.583410840977,1138.944349102343,883.2681585434957,10243.152188661436,3178.3152522974815,0.10006454833022436,0.2174689201718522
185,11830.975338324153,4238.239877958313,1141.7532931228702,885.4465361037498,10689.222045201283,3352.7933418545626,0.09650542414913009,0.20891845709551862
186,12168.462595434328,4140.117042796342,1144.5691647571273,887.6302861307336,11023.8934306772,3252.486756665608,0.09406029363040289,0.21439738948327056
187,12599.902657202692,4270.487963859419,1147.3919810904786,889.819421874399,11452.510676112213,3380.66854198502,0.09106355916444923,0.20836481203197957
188,11838.26098749406,4116.339703331495,1150.2217592504257,892.0139566173766,10688.039228243635,3224.3257467141184,0.0971613787249259,0.21670076351945372
189,11600.1063006939,4031.8609955057914,1153.058516406711,894.213903675055,10447.04778428719,3137.6470918307364,0.09940068534869692,0.22178688815705988
190,11982.478256701355,4183.710634305537,1155.9022697714222,896.4192763956625,10826.575986929933,3287.291357909874,0.0964660435853467,0.21426416756580038
191,10848.51486333136,4001.066482026406,1158.7530365990967,898.6300881603474,9689.761826732263,3102.4363938660586,0.10681213522744504,0.22459763970360758
192,10766.135272325182,3934.228408846722,1161.6108341868262,900.84635238326,9604.524438138356,3033.3820564634616,0.1078948763696846,0.2289766273756672
193,9512.401549711765,3629.4806913990783,1220.563667668122,923.4236633134811,8291.837882043643,2706.0570280855973,0.12831288306002034,0.2544230819306338
194,10248.804516416341,3887.6101099592697,1223.573906946864,925.7010751813411,9025.230609469478,2961.9090347779284,0.11938698850065552,0.23811571865447168
195,10099.373210895877,3812.573598497737,1226.5915702877467,927.9841037612499,8872.781640608131,2884.589494736487,0.12145224705275946,0.24340096782050377
196,9059.481087779288,3626.2496519775527,1229.6166760005099,930.2727629055346,7829.864411778778,2695.976889072018,0.13572705368955304,0.2565385321438683
197,9146.080147943932,3889.364754237242,1232.6492424400506,932.567066500686,7913.430905503882,2956.797687736556,0.13477350105194016,0.239773619968327
198,10032.329251563244,4024.8359086010446,1235.6892880065334,934.8670284674425,8796.63996355671,3089.968880133602,0.12317072705862275,0.23227456962149404
199,9229.370985624395,3833.2620684821195,1238.7368311455034,937.1726627608751,7990.634154478892,2896.0894057212445,0.1342168207427084,0.2444843702356028
