Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2009-11-23,75.26000213623047,75.26000213623047,75.26000213623047,75.26000213623047,35.210693359375,100,0.0,0.0,0.0
2009-11-24,75.26000213623047,75.26000213623047,75.26000213623047,75.26000213623047,35.210693359375,0,0.0,0.0,0.0
2009-11-25,75.52999877929688,75.73999786376953,75.5199966430664,75.73999786376953,35.43525314331055,4000,0.0,0.0,0.0
2009-11-27,75.8499984741211,75.8499984741211,75.8499984741211,75.8499984741211,35.48674011230469,300,0.0,0.0,0.0
2009-11-30,75.7300033569336,76.0,75.7300033569336,76.0,35.55689239501953,1100,0.0,0.0,0.0
2009-12-01,75.69999694824219,75.75,75.62000274658203,75.69000244140625,35.411888122558594,68600,0.0,0.0,0.0
2009-12-02,75.94000244140625,75.94000244140625,75.88999938964844,75.88999938964844,35.50544738769531,15700,0.0,0.0,0.0
2009-12-03,75.16999816894531,75.26000213623047,75.16999816894531,75.26000213623047,35.210693359375,9100,0.0,0.0,0.0
2009-12-04,75.08999633789062,75.08999633789062,75.08999633789062,75.08999633789062,35.131141662597656,100,0.0,0.0,0.0
2009-12-07,75.08999633789062,75.08999633789062,74.9000015258789,75.06999969482422,35.121803283691406,900,0.0,0.0,0.0
2009-12-08,75.4000015258789,75.4000015258789,75.19999694824219,75.2699966430664,35.21537399291992,7000,0.0,0.0,0.0
2009-12-09,75.4000015258789,75.4000015258789,75.0,75.11000061035156,35.14048385620117,9800,0.0,0.0,0.0
2009-12-10,74.7699966430664,74.9800033569336,74.72000122070312,74.9800033569336,35.07969665527344,8000,0.0,0.0,0.0
2009-12-11,74.61000061035156,74.69000244140625,74.58000183105469,74.69000244140625,34.94402313232422,2200,0.0,0.0,0.0
2009-12-14,74.83000183105469,74.8499984741211,74.83000183105469,74.8499984741211,35.01887512207031,14600,0.0,0.0,0.0
2009-12-15,74.8499984741211,74.8499984741211,74.8499984741211,74.8499984741211,35.01887512207031,0,0.0,0.0,0.0
2009-12-16,75.05999755859375,75.12999725341797,74.86000061035156,74.86000061035156,35.023563385009766,400,0.0,0.0,0.0
2009-12-17,75.05999755859375,75.05999755859375,74.86000061035156,74.86000061035156,35.023563385009766,1000,0.0,0.0,0.0
2009-12-18,74.86000061035156,74.86000061035156,74.86000061035156,74.86000061035156,35.023563385009766,0,0.0,0.0,0.0
2009-12-21,74.58000183105469,74.58000183105469,74.58000183105469,74.58000183105469,34.89255142211914,100,0.0,0.0,0.0
2009-12-22,74.37999725341797,74.41999816894531,74.33999633789062,74.41999816894531,34.81769561767578,1500,0.0,0.0,0.0
2009-12-23,74.66000366210938,74.66000366210938,74.6500015258789,74.6500015258789,34.92529296875,900,0.0,0.0,0.0
2009-12-24,73.87999725341797,73.87999725341797,73.5199966430664,73.5199966430664,34.62668991088867,400,0.496,0.0,0.0
2009-12-28,73.44000244140625,73.44999694824219,73.25,73.37999725341797,34.560760498046875,1800,0.0,0.0,0.0
2009-12-29,73.68000030517578,73.9000015258789,73.55000305175781,73.9000015258789,34.80564498901367,1000,0.0,0.0,0.0
2009-12-30,74.1500015258789,74.1500015258789,73.94999694824219,74.11000061035156,34.90457534790039,6100,0.0,0.0,0.0
2009-12-31,73.93000030517578,74.22000122070312,73.93000030517578,74.22000122070312,34.95637512207031,900,0.0,0.0,0.0
2010-01-04,74.20999908447266,74.20999908447266,73.94000244140625,74.08000183105469,34.890445709228516,6100,0.0,0.0,0.0
2010-01-05,74.87999725341797,75.08999633789062,74.70999908447266,75.0,35.32374954223633,15200,0.0,0.0,0.0
2010-01-06,75.01000213623047,75.01000213623047,74.48999786376953,74.52999877929688,35.102386474609375,9800,0.0,0.0,0.0
2010-01-07,74.5,74.52999877929688,74.5,74.52999877929688,35.102386474609375,300,0.0,0.0,0.0
2010-01-08,74.4000015258789,74.58000183105469,74.26000213623047,74.58000183105469,35.12594223022461,2600,0.0,0.0,0.0
2010-01-11,74.5999984741211,74.61000061035156,74.5,74.56999969482422,35.1212272644043,1200,0.0,0.0,0.0
2010-01-12,75.76000213623047,75.76000213623047,74.87000274658203,74.91999816894531,35.28606033325195,1100,0.0,0.0,0.0
2010-01-13,75.30000305175781,75.30000305175781,74.45999908447266,74.45999908447266,35.06941604614258,2300,0.0,0.0,0.0
2010-01-14,74.88999938964844,74.97000122070312,74.5999984741211,74.97000122070312,35.30964279174805,1100,0.0,0.0,0.0
2010-01-15,75.2699966430664,75.33000183105469,75.1500015258789,75.1500015258789,35.3944206237793,5900,0.0,0.0,0.0
2010-01-19,75.1500015258789,75.2699966430664,74.2300033569336,74.80000305175781,35.22957992553711,102800,0.0,0.0,0.0
2010-01-20,74.9000015258789,75.19999694824219,74.9000015258789,75.01000213623047,35.328468322753906,1600,0.0,0.0,0.0
2010-01-21,75.16000366210938,76.08999633789062,75.13999938964844,75.7300033569336,35.6675910949707,5200,0.0,0.0,0.0
2010-01-22,75.48999786376953,75.51000213623047,74.9800033569336,75.05999755859375,35.35202407836914,3400,0.0,0.0,0.0
2010-01-25,75.08999633789062,75.27999877929688,75.08999633789062,75.16000366210938,35.39912033081055,4300,0.0,0.0,0.0
2010-01-26,75.04000091552734,75.08999633789062,74.80000305175781,74.80000305175781,35.22957992553711,6400,0.0,0.0,0.0
2010-01-27,74.87999725341797,75.0199966430664,74.5,74.68000030517578,35.17303466796875,13800,0.0,0.0,0.0
2010-01-28,74.8499984741211,74.8499984741211,74.61000061035156,74.61000061035156,35.14007568359375,1000,0.0,0.0,0.0
2010-01-29,74.4000015258789,74.41000366210938,74.4000015258789,74.41000366210938,35.19919204711914,2700,0.325,0.0,0.0
2010-02-01,74.4000015258789,74.58999633789062,74.4000015258789,74.58999633789062,35.28431701660156,2500,0.0,0.0,0.0
2010-02-02,74.5999984741211,74.68000030517578,74.5999984741211,74.68000030517578,35.32692337036133,900,0.0,0.0,0.0
2010-02-03,74.58000183105469,74.61000061035156,74.26000213623047,74.26000213623047,35.12825393676758,1600,0.0,0.0,0.0
2010-02-04,74.0,74.58999633789062,73.88999938964844,74.51000213623047,35.246543884277344,7200,0.0,0.0,0.0
2010-02-05,74.16999816894531,74.33000183105469,74.16999816894531,74.33000183105469,35.16135787963867,1200,0.0,0.0,0.0
2010-02-08,74.66000366210938,74.66000366210938,74.19000244140625,74.47000122070312,35.22756576538086,1200,0.0,0.0,0.0
2010-02-09,74.01000213623047,74.0199966430664,73.94000244140625,73.94000244140625,34.97686004638672,1700,0.0,0.0,0.0
2010-02-10,74.0199966430664,74.06999969482422,73.4000015258789,73.5,34.76875305175781,7500,0.0,0.0,0.0
2010-02-11,73.5,73.55000305175781,73.37999725341797,73.37999725341797,34.71197509765625,900,0.0,0.0,0.0
2010-02-12,73.44999694824219,73.45999908447266,73.31999969482422,73.38999938964844,34.71670150756836,3900,0.0,0.0,0.0
2010-02-16,73.22000122070312,73.33000183105469,73.06999969482422,73.33000183105469,34.68830490112305,700,0.0,0.0,0.0
2010-02-17,73.56999969482422,73.56999969482422,73.0,73.31999969482422,34.68358612060547,1000,0.0,0.0,0.0
2010-02-18,73.58000183105469,73.58000183105469,72.66999816894531,73.16000366210938,34.60791778564453,3900,0.0,0.0,0.0
2010-02-19,73.0199966430664,73.23999786376953,73.0199966430664,73.12999725341797,34.59370803833008,45500,0.0,0.0,0.0
2010-02-22,73.12999725341797,73.7699966430664,73.12999725341797,73.54000091552734,34.78765106201172,2200,0.0,0.0,0.0
2010-02-23,73.87999725341797,73.93000030517578,73.5199966430664,73.91999816894531,34.96739959716797,7200,0.0,0.0,0.0
2010-02-24,74.44999694824219,74.44999694824219,74.25,74.25,35.12354278564453,500,0.0,0.0,0.0
2010-02-25,74.8499984741211,74.8499984741211,74.16000366210938,74.63999938964844,35.308021545410156,7200,0.0,0.0,0.0
2010-02-26,74.69999694824219,74.94000244140625,74.69999694824219,74.94000244140625,35.60542678833008,700,0.326,0.0,0.0
2010-03-01,74.91000366210938,74.91000366210938,74.79000091552734,74.81999969482422,35.54841232299805,900,0.0,0.0,0.0
2010-03-02,74.75,74.87000274658203,74.70999908447266,74.83000183105469,35.55315399169922,4400,0.0,0.0,0.0
2010-03-03,74.69999694824219,74.80999755859375,74.25,74.72000122070312,35.50088882446289,3300,0.0,0.0,0.0
2010-03-04,74.81999969482422,74.81999969482422,74.81999969482422,74.81999969482422,35.54841232299805,400,0.0,0.0,0.0
2010-03-05,74.68000030517578,74.68000030517578,74.08999633789062,74.56999969482422,35.42966079711914,2500,0.0,0.0,0.0
2010-03-08,74.08999633789062,74.73999786376953,74.08999633789062,74.73999786376953,35.510379791259766,800,0.0,0.0,0.0
2010-03-09,74.16000366210938,74.58999633789062,74.16000366210938,74.58000183105469,35.43437576293945,2400,0.0,0.0,0.0
2010-03-10,74.62999725341797,74.62999725341797,74.41999816894531,74.44999694824219,35.37260055541992,4200,0.0,0.0,0.0
2010-03-11,74.33999633789062,74.61000061035156,73.98999786376953,74.61000061035156,35.448646545410156,2200,0.0,0.0,0.0
2010-03-12,74.72000122070312,75.0,74.5999984741211,75.0,35.63391876220703,1800,0.0,0.0,0.0
2010-03-15,75.08999633789062,75.08999633789062,74.86000061035156,74.93000030517578,35.600677490234375,1900,0.0,0.0,0.0
2010-03-16,75.16999816894531,75.16999816894531,75.16999816894531,75.16999816894531,35.71470260620117,600,0.0,0.0,0.0
