Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2009-01-02,90.44000244140625,93.44000244140625,89.8499984741211,92.95999908447266,67.80657196044922,227566300,0.0,0.0,0.0
2009-01-05,92.62999725341797,93.66000366210938,91.88999938964844,92.8499984741211,67.72633361816406,240349700,0.0,0.0,0.0
2009-01-06,93.63999938964844,94.44999694824219,92.68000030517578,93.47000122070312,68.17859649658203,328260900,0.0,0.0,0.0
2009-01-07,92.0,92.26000213623047,90.19999694824219,90.66999816894531,66.13619232177734,280899200,0.0,0.0,0.0
2009-01-08,90.16000366210938,91.08999633789062,89.66999816894531,91.04000091552734,66.4061050415039,263834400,0.0,0.0,0.0
2009-01-09,91.16000366210938,91.31999969482422,85.36000061035156,89.08999633789062,64.98371887207031,330953600,0.0,0.0,0.0
2009-01-12,88.83999633789062,88.91000366210938,86.41000366210938,86.94999694824219,63.42277908325195,277858500,0.0,0.0,0.0
2009-01-13,86.7300033569336,87.87999725341797,86.19999694824219,87.11000061035156,63.53947067260742,356432300,0.0,0.0,0.0
2009-01-14,85.54000091552734,85.75,83.16000366210938,84.37000274658203,61.54086685180664,435491600,0.0,0.0,0.0
2009-01-15,84.12000274658203,85.25,81.72000122070312,84.4000015258789,61.562774658203125,532647300,0.0,0.0,0.0
2009-01-16,85.86000061035156,85.98999786376953,83.05000305175781,85.05999755859375,62.04418182373047,399237200,0.0,0.0,0.0
2009-01-20,84.2300033569336,85.05999755859375,80.05000305175781,80.56999969482422,58.76910400390625,419855200,0.0,0.0,0.0
2009-01-21,81.94000244140625,84.23999786376953,80.47000122070312,84.05000305175781,61.30747985839844,364360700,0.0,0.0,0.0
2009-01-22,82.41999816894531,84.04000091552734,81.16999816894531,82.75,60.359222412109375,427940300,0.0,0.0,0.0
2009-01-23,80.9000015258789,83.98999786376953,80.56999969482422,83.11000061035156,60.621822357177734,386800600,0.0,0.0,0.0
2009-01-26,83.58999633789062,85.36000061035156,82.80999755859375,83.68000030517578,61.03759002685547,317978800,0.0,0.0,0.0
2009-01-27,84.12999725341797,85.1500015258789,83.30000305175781,84.52999877929688,61.657596588134766,273789700,0.0,0.0,0.0
2009-01-28,86.4000015258789,87.94999694824219,86.06999969482422,87.38999938964844,63.74374008178711,330007000,0.0,0.0,0.0
2009-01-29,86.11000061035156,87.48999786376953,84.47000122070312,84.55000305175781,61.672183990478516,294392500,0.0,0.0,0.0
2009-01-30,84.9800033569336,85.4000015258789,82.20999908447266,82.83000183105469,60.417564392089844,383383600,0.0,0.0,0.0
2009-02-02,81.56999969482422,83.18000030517578,81.30999755859375,82.58000183105469,60.235233306884766,288233300,0.0,0.0,0.0
2009-02-03,83.0999984741211,84.36000061035156,82.22000122070312,83.73999786376953,61.08137512207031,278385800,0.0,0.0,0.0
2009-02-04,84.30000305175781,85.37000274658203,83.04000091552734,83.33000183105469,60.78227233886719,322989300,0.0,0.0,0.0
2009-02-05,82.69999694824219,85.29000091552734,77.7300033569336,84.56999969482422,61.686763763427734,417679400,0.0,0.0,0.0
2009-02-06,84.86000061035156,87.33999633789062,84.68000030517578,86.9800033569336,63.44466781616211,366101700,0.0,0.0,0.0
2009-02-09,86.95999908447266,87.73999786376953,86.31999969482422,87.0999984741211,63.53218078613281,240075200,0.0,0.0,0.0
2009-02-10,86.2699966430664,87.02999877929688,82.44999694824219,83.11000061035156,60.621822357177734,536212800,0.0,0.0,0.0
2009-02-11,83.44999694824219,84.05000305175781,82.4000015258789,83.5999984741211,60.979248046875,324442500,0.0,0.0,0.0
2009-02-12,82.16999816894531,83.81999969482422,81.05000305175781,83.66000366210938,61.023014068603516,469302200,0.0,0.0,0.0
2009-02-13,83.55000305175781,84.23999786376953,82.73999786376953,82.76000213623047,60.36653137207031,293998400,0.0,0.0,0.0
2009-02-17,80.16000366210938,82.95999908447266,79.16999816894531,79.22000122070312,57.784393310546875,478910100,0.0,0.0,0.0
2009-02-18,79.79000091552734,79.94000244140625,78.27999877929688,79.02999877929688,57.64580154418945,362964800,0.0,0.0,0.0
